href,salary,position,city,work_year,company
/job_detail/2dd66fbcf8f16d501nZ43di5F1ZX.html,20-35K·15薪,资深战斗策划,上海,3-5年,B站
/job_detail/373ca0fbcc7d48521nBy2ti7FltU.html,20-35K·15薪,YE2687-商业化-会员产品,上海,3-5年,B站
/job_detail/cc319f59d4b07b2f3nZy3d64FlU~.html,25-40K·15薪,高级Android开发工程师,上海,3-5年,B站
/job_detail/d8df6be11002439e1nV60tq9GVRU.html,25-50K,信息安全工程师,上海,3-5年,B站
/job_detail/b63f6b927b7011323nZy3d68ElM~.html,25-40K·15薪,高级iOS开发工程师,上海,3-5年,B站
/job_detail/4af3101a69f112211nRy3tm0FFpW.html,18-35K·15薪,系统策划,上海,3-5年,B站
/job_detail/c5a6c729ad12b5c21nZ639W4GFJX.html,20-30K·15薪,资深场景美术,上海,3-5年,B站
/job_detail/b11f254df2c8141e1nF63d60EFJU.html,6-7K·15薪,YV8824-前台（武汉）,武汉,1-3年,B站
/job_detail/bab96d2a3d71d7e11nB929i5EFJS.html,25-50K·15薪,高级 iOS 开发,上海,3-5年,B站
/job_detail/f91655de26fb0cdb33153ty7GVs~.html,25-50K·15薪,资深开发工程师,上海,3-5年,B站
/job_detail/bfabbf256bcd60870HB93Nq0F1U~.html,15-30K,直播产品-数据分析师,上海,3-5年,B站
/job_detail/18c22e428fcac0f81nZ82Nu_EltR.html,25-50K,DJ5027-游戏3D场景（地编）,北京,经验不限,B站
/job_detail/26902e0f2579ea7b1X193NW1GFQ~.html,30-40K·15薪,资深运维工程师,上海,5-10年,B站
/job_detail/b9f5c49933095ad91nR62Ni0FVNT.html,12-24K,采购,上海,5-10年,B站
/job_detail/b52cc8acf81861841nZ43dq4FVJR.html,30-50K,OU2320-资深内容运营主管（游戏内容,上海,5-10年,B站
/job_detail/d18a4f92ff7869610HV-3dy_FFo~.html,30-60K·15薪,海外游戏高级市场经理/总监,上海,5-10年,B站
/job_detail/6c71f214f5dc65111nZ-3dq9GFBZ.html,25-35K,后端高级开发工程师,上海,3-5年,B站
/job_detail/5bb1cc4ffc3a56d21nVy2Nq_GVNV.html,20-35K·15薪,Golang,上海,经验不限,B站
/job_detail/81d1dc1528e1ec631nF_39y1EFtU.html,25-35K·15薪,高级前端开发工程师,上海,3-5年,B站
/job_detail/93eaf2f0c291aeee1nZ60tq6E1JQ.html,20-40K,CP0853-高级前端开发工程师（B端技,上海,3-5年,B站
/job_detail/268baaf6203077b21nd62dq4GVZS.html,7-12K·15薪,KQ8918-展会策划（BW）,上海,1-3年,B站
/job_detail/921ef91835cf86210XN839q_E1s~.html,12-22K,产品经理,上海,3-5年,B站
/job_detail/f6001113d807c3e133V62t-1E1E~.html,30-60K,资深视频&通信后台开发工程师,上海,经验不限,B站
/job_detail/41372663b000c5971nB_2t28EVRX.html,15-30K·15薪,KY9309-Android开发工程师（,上海,1-3年,B站
/job_detail/4e4d5c6639a106a01H1439i0EVM~.html,20-35K,iOS,上海,3-5年,B站
/job_detail/4547017661fd9f180HNz3tq1EVU~.html,35-65K·15薪,Android高级/资深开发工程师,上海,5-10年,B站
/job_detail/b416b93b43387de51nF43Nu9GVBX.html,35-45K·15薪,PU3713-推荐产品经理,上海,3-5年,B站
/job_detail/2d6e3237a0b06fae1nRz0t25EldZ.html,18-35K,XS6835-场景原画,上海,1年以内,B站
/job_detail/d03025100ea340e91nZ-3dm7F1RV.html,25-50K,资深测试开发工程师,上海,5-10年,B站
/job_detail/23ba4ea49c6bd55b1nZy2N68F1JX.html,15-30K·14薪,关卡策划,北京,3-5年,B站
/job_detail/3aa89035f330c7001nBy2tq8F1FY.html,10-20K·15薪,XN4907-海外漫画编辑（漫画）,上海,3-5年,B站
/job_detail/9ac0769ba6d2e00b1nd609S1E1FV.html,25-40K·15薪,测试开发组长,上海,3-5年,B站
/job_detail/664a776af88920711nZ_0tu5ElpQ.html,15-25K,客户端开发工程师,上海,3-5年,B站
/job_detail/ac80fe6269e9784c1nF739W0FVFY.html,10-15K,UI设计师,上海,1-3年,B站
/job_detail/825f969f08ad47bd1nVy09q4GVpW.html,15-25K·15薪,游戏资深系统策划,上海,3-5年,B站
/job_detail/b618999b6a6dbb281nV42tu6EFRZ.html,30-35K,JAVA高级开发工程师(大促活动方向),上海,3-5年,B站
/job_detail/c5fbb87427339de11nF63t-4F1FZ.html,30-50K·15薪,推荐算法,上海,经验不限,B站
/job_detail/7a31b9876840474c1nR42N-8FlNQ.html,60-80K,资深测试开发工程师（纯开发）,上海,3-5年,B站
/job_detail/6114fecfdd96ca481nF_39-9E1RU.html,15-25K·15薪,Android 开发工程师,上海,经验不限,B站
/job_detail/c64515688a4007ef1nZ73tq8FVtS.html,30-60K·15薪,推荐算法工程师,上海,经验不限,B站
/job_detail/7be934c39831bbac1nV63NW5FlZU.html,10-15K·15薪,市场营销,上海,1-3年,B站
/job_detail/21f57db474532c600Hd83ty-E1E~.html,25-30K·14薪,Unity开发工程师,上海,3-5年,B站
/job_detail/30102bd15b39e5b20nZ73dW0ElE~.html,20-40K,高级Android客户端研发工程师（影视方向）,上海,3-5年,B站
/job_detail/2dfb61e4d11ccc591nF42Nu9F1VT.html,18-30K·15薪,高级服务端测试开发工程师,上海,1-3年,B站
/job_detail/afca40851e3d15f11nZ83dy1FFpZ.html,25-40K,资深3D角色设计师，组长,上海,5-10年,B站
/job_detail/d12ca97ff953739e1nBz09m-F1BT.html,20-30K·15薪,高级前端开发工程师（效率工程方向）,上海,3-5年,B站
/job_detail/427c50514cfba50b1nBy2Ni6FVFR.html,18-35K·15薪,KP7574-资深产品经理（音乐内容方向,上海,3-5年,B站
/job_detail/91c4bbb74f7c86061nZ529-7FVVQ.html,18-30K·15薪,游戏特效设计师,上海,3-5年,B站
/job_detail/694e466156f88e8b1nB929m1EVtT.html,25-50K·15薪,Android,上海,3-5年,B站
/job_detail/edf0ed67021a8cb31nF_0969E1RR.html,20-40K·15薪,平台技术PM,上海,3-5年,B站
/job_detail/2dbfbc7bbf0e105b1nZy3ti1GFFX.html,30-50K·15薪,自研游戏-测试开发主管,上海,3-5年,B站
/job_detail/830290c4feb021611nB-3du_FVtY.html,25-35K·15薪,TJ6447-增长产品经理（星辰项目）,上海,经验不限,B站
/job_detail/4047e6f6bcaf0ab803J529-0GFA~.html,25-35K·15薪,高级DBA工程师,上海,3-5年,B站
/job_detail/0607e25cdacf25240X173tq4GVQ~.html,30-40K·15薪,资深大数据平台研发工程师,上海,5-10年,B站
/job_detail/27bba243c46f97261nV43NW_GFRX.html,25-30K·15薪,高级产品经理（HR产品）,上海,3-5年,B站
/job_detail/6d4702df6bdcddb61nV92ty6EFNS.html,150-200元/天,数据开发实习生,上海,5天/周,B站
/job_detail/d2a55a3575452b8b0nJ92tq8GFo~.html,20-30K,实时计算平台高级研发工程师,上海,5-10年,B站
/job_detail/613f37e6d261bb561nFy39S7FFRY.html,40-70K·15薪,资深iOS开发工程师(直播),上海,5-10年,B站
/job_detail/83616f7af955989f1nF_2965GVtT.html,20-40K·13薪,高级/资深系统工程师,上海,3-5年,B站
/job_detail/5255c1b150c0eae11nZy296-GVdU.html,50-65K,算法总监,上海,5-10年,B站
/job_detail/f41e1ac33dfaf3491nZ809y1EFRR.html,25-50K,HR1469-游戏3D场景（建模）,北京,经验不限,B站
/job_detail/9571fd3b15b9231e1nd72Nq6FFRV.html,25-30K,Java,上海,经验不限,B站
/job_detail/108935a6586d338a1nV43t61GVBS.html,13-20K,二次元场景原画,上海,3-5年,B站
/job_detail/4fdc4ad6b5f1e4b21nZ_39-_E1NY.html,26-50K·15薪,大数据基础平台开发工程师,上海,3-5年,B站
/job_detail/0b3616d45a0506621nBz3NS1F1BT.html,25-50K·15薪,推荐系统资深研发工程师（国际化）,上海,3-5年,B站
/job_detail/8de8f7b32dd8793f1nd739q_FVdS.html,30-50K·15薪,资深Android开发工程师,上海,经验不限,B站
/job_detail/3f7f0cee0d14f26e1nZ729m_FVFW.html,20-40K·15薪,Golang,上海,1-3年,B站
/job_detail/ffa70d9efed4d70e1nVz3dy_EVpR.html,18-28K·13薪,安卓高级开发工程师,上海,3-5年,B站
/job_detail/444bd459b638bdee3nx70tu7FFU~.html,40-70K·15薪,数据分析专家,上海,3-5年,B站
/job_detail/cdc7c072c17943c01nF72ti9EVdZ.html,100-120元/天,短视频制作(实习),北京,5天/周,B站
/job_detail/8084753a4caeab6b1XV73d-0EVU~.html,20-35K·15薪,系统策划,上海,3-5年,B站
/job_detail/922cf3e400461dd21nRz2N-9GVBW.html,20-40K·15薪,数据仓库资深工程师-OLAP方向,上海,5-10年,B站
/job_detail/6d589f627c7994871nRz2d-_FVFY.html,25-45K,高级iOS开发工程师,上海,3-5年,B站
/job_detail/b58e1635ec90f0d91nZ92N25GFZS.html,13-20K·15薪,游戏测试,上海,经验不限,B站
/job_detail/1121b5f409d59a7f1nF829i7E1FX.html,30-55K·15薪,高级/资深Java开发工程师（番剧影视类）,上海,3-5年,B站
/job_detail/bbba240aa811d2451nRy3tm1F1VX.html,18-19K·15薪,数值策划,上海,3-5年,B站
/job_detail/97af7e5a069c66841nF-2N24EVBQ.html,7-12K·15薪,OM1750-高级培训（客服业务）,上海,1-3年,B站
/job_detail/71d45344fa9518311nBz0t28EltZ.html,25-50K·15薪,推荐系统高级研发工程师,上海,3-5年,B站
/job_detail/8efa91fde17b569d1nF829S9FVtS.html,60-85K·15薪,服务端技术专家/总监,上海,10年以上,B站
/job_detail/f0890ff2ac0ccef91nZy09m0F1BT.html,11-20K,战斗动作策划【源力游戏】,北京,经验不限,B站
/job_detail/dc8034aeb0db3bb01nd729m1FlJU.html,30-50K·15薪,资深数据分析师,上海,3-5年,B站
/job_detail/1bf5bb5eaa4078731nR629y8FFNT.html,20-40K·15薪,Web前端工程师（番剧/影视方向）,上海,3-5年,B站
/job_detail/d96328d45aba7ba91nV92924EFtS.html,75-100K·15薪,高级/资深算法专家/总监,上海,5-10年,B站
/job_detail/341ced007a1749251nR_2d68F1RR.html,12-24K·15薪,游戏原画（科幻机械）,上海,1-3年,B站
/job_detail/8f0bf2a885a9b4511nZ-2tW9GFpZ.html,20-40K·14薪,游戏策划（系统/战斗/数值/资源）,北京,3-5年,B站
/job_detail/a42275909001c6331nd70tq5GVVQ.html,200-250元/天,视频算法实习生,上海,4天/周,B站
/job_detail/3b9cdce40c649e461nR72ty1GVtV.html,18-28K,资深场景原画,上海,3-5年,B站
/job_detail/d73a557f5935ed591nZ_0t24GVFU.html,25-50K,PQ1013-移动端资深多媒体开发工程师,北京,3-5年,B站
/job_detail/f1178b21dc717e110XF92Nq0GVc~.html,8-13K,数据分析师,上海,1-3年,B站
/job_detail/6551e0e0346e65c51nF739i5GFJY.html,20-35K·15薪,3D游戏特效,上海,3-5年,B站
/job_detail/cb6d5268584401ae1nR93ti1EFRR.html,30-50K·15薪,TZ8541-资深IOS开发工程师（北京）,北京,1年以内,B站
/job_detail/b0f5adfd1b6b64f633B929-8FVQ~.html,16-30K·15薪,游戏服务端开发工程师,上海,3-5年,B站
/job_detail/375f0fb1673ec1461nZ83d-_GVtX.html,18-35K,VK8932-战略发展经理,上海,经验不限,B站
/job_detail/da5fed230ee02acf1nBy2tu5ElZU.html,15-30K·15薪,BZ1910-业务战略分析师（漫画）,上海,3-5年,B站
/job_detail/45eeb2190a208e111nF42Ni4EFRZ.html,25-50K·15薪,信息化后端开发工程师,上海,3-5年,B站
/job_detail/cd500efc3ce5e522331z2Nm7EFQ~.html,20-40K·13薪,前端开发工程师,上海,3-5年,B站
/job_detail/3dba2602282e8cea1nB82dq9EVFQ.html,12-24K·15薪,UQ4505-高级招聘专员,上海,5-10年,B站
/job_detail/32c89c36c2cd0fb73nV82tW8Elc~.html,25-50K,数据分析专家,上海,5-10年,B站
/job_detail/469340b9f97bc07c33162tW_ElU~.html,14-28K·15薪,高级游戏测试工程师,上海,3-5年,B站
/job_detail/cf65de66ff123fe503V739--EFU~.html,20-40K·15薪,COCOS2DX程序员,上海,3-5年,B站
/job_detail/86807c8ebb7a9b1e1nBz0tu-FFtY.html,20-30K,高级数据开发工程师,上海,3-5年,B站
/job_detail/0650dca9340fa7df1nB_3dq-FFZR.html,20-40K·15薪,爬虫工程师,上海,3-5年,B站
/job_detail/f7b83fb7e6d85b6e3nV5292-GVU~.html,30-60K·15薪,Java开发专家,上海,5-10年,B站
/job_detail/f1af8ef8d97e1fc21nR83N21E1FY.html,20-40K·16薪,技术美术TA,上海,5-10年,B站
/job_detail/03cef46ef59215ee1nZ60t25FlZY.html,40-60K·15薪,XH9346-资深Android开发工程,上海,5-10年,B站
/job_detail/91fa711866095e2f1nRz3Ni5FlJT.html,30-50K,BZ5442-资深数据工程师（游戏）,上海,5-10年,B站
/job_detail/f3fd8fe5acde16c41nVz2Nq8EldY.html,30-60K·15薪,数据平台基础架构（存储和调度方向）,上海,经验不限,B站
/job_detail/0033029e4e0aa9691HZ40tq9F1U~.html,30-45K,算法工程师,上海,3-5年,B站
/job_detail/6ec40b63691493811nZ829m5FFNU.html,25-50K,资深产品经理（流量分发）,上海,5-10年,B站
/job_detail/232d9b22222a484b1nZ739u4F1dU.html,25-50K·15薪,Golang开发工程师,深圳,经验不限,B站
/job_detail/f960401243c4f58a1nF53965EVFW.html,20-30K·15薪,Golang,上海,1-3年,B站
/job_detail/36a58f31fed7cf211nRz2Ny1FVJY.html,20-40K,SW9057-资深Android研发工程师（主播技术部）,上海,5-10年,B站
/job_detail/689252e497ac93543nN52Ni6FFA~.html,16-30K·14薪,游戏QA,北京,3-5年,B站
/job_detail/e27bad3562aba5791nZ529m9FVJZ.html,15-30K,高级2D动作师,上海,3-5年,B站
/job_detail/b482e8bcad29ffbd1nZ939m7FlBZ.html,20-40K·15薪,测试开发,上海,3-5年,B站
/job_detail/1203fb4cdb3cf1f01nZ73tq8FFtX.html,20-35K,IM0313-业务分析师（OGV）,上海,3-5年,B站
/job_detail/6416d1fda62087191nF439W_GVdQ.html,9-14K,表情动画师【源力游戏】,北京,经验不限,B站
/job_detail/b2189714ad1255821nVz2N-4ElFZ.html,6-10K·13薪,数据标注专员,上海,1-3年,B站
/job_detail/de27c9b85981adac1nVz3dm0GFZS.html,30-60K,iOS基础组件工程师,上海,3-5年,B站
/job_detail/f04356c4682a41f91nBy2tu7E1RR.html,30-35K·15薪,CA8871-港台内容运营,上海,5-10年,B站
/job_detail/4056c19f8347a99b1nV62927GFRU.html,30-50K·15薪,WI9612-算法工程师(自然语言处理),上海,3-5年,B站
/job_detail/d0ee4c15ac833b871nZy0t-6FFpQ.html,20-40K,BP0781-2D角色原画,上海,3-5年,B站
/job_detail/1da84abc0926c9ea1nBy2ti7E1tX.html,20-35K·15薪,SW0488-资深商业化产品经理(漫画),上海,3-5年,B站
/job_detail/e17a68f89fd87e751nF43tW_FlJV.html,25-45K·15薪,C++后端研发工程师,上海,1-3年,B站
/job_detail/84fba34b38f7bcfa1nB92ti1EVJY.html,30-45K·15薪,BN1268-游戏主UI设计,上海,5-10年,B站
/job_detail/c6087d9f7145ea4a1nF73du0GVFS.html,20-40K·15薪,后端开发,上海,1-3年,B站
/job_detail/0baca198d4b95fe01nV93du6GFRT.html,15-30K,HU1724-产品经理（营收功能）,上海,1-3年,B站
/job_detail/fd44aa68f0c7a9e31nd729m9FlNT.html,20-30K·15薪,数据分析师,上海,3-5年,B站
/job_detail/6e059d20b8bfaf9a0XZ-2dm9F1E~.html,20-30K,高级Golang开发工程师,上海,经验不限,B站
/job_detail/6f1db68fe423e9ec1nR83dq0E1FU.html,15-30K·14薪,高级Unity开发工程师,上海,3-5年,B站
/job_detail/3c7ff0e1500c89be1nBz2tS0GVNZ.html,20-40K·15薪,ZT2441-IP研究,上海,3-5年,B站
/job_detail/b63704144aa0227d1nB92dW5ElBQ.html,20-30K·16薪,高级用户运营（开发者社区）,上海,3-5年,莉莉丝
/job_detail/fe145c016f43bb151nZ92ti5ElZV.html,25-50K·14薪,高级Python开发工程师,上海,5-10年,莉莉丝
/job_detail/5c5c3a96f4f25a2d1nB90tS6FVtR.html,20-40K·16薪,3D动画设计师（二次元、欧美卡通）,上海,经验不限,莉莉丝
/job_detail/1b42501512b14f7d1nZ52d24ElRY.html,20-40K·16薪,高级2D动画师,上海,3-5年,莉莉丝
/job_detail/43a451c47e10cc631nBy2dW6F1BY.html,15-30K·14薪,海外社区运营经理,上海,经验不限,莉莉丝
/job_detail/9a493e777be47bf61nB92tq0FVBU.html,12-20K·14薪,测试工程师,上海,3-5年,莉莉丝
/job_detail/4d92573a8f7ab4321nZz0ti0GFZY.html,20-40K·14薪,3D模型类防迷路通用入口,上海,经验不限,莉莉丝
/job_detail/6c9fbff87b16ccd91nN-2N26EVo~.html,15-30K,Web开发工程师,上海,3-5年,莉莉丝
/job_detail/86b6aa17743ca8da1nV829u4GVdT.html,25-45K·14薪,高级角色原画师（美漫风）,上海,5-10年,莉莉丝
/job_detail/bc363782841db43f1nF40tq8GVVQ.html,15-30K·14薪,测试开发工程师（后端）,上海,3-5年,莉莉丝
/job_detail/fe3d5c5f6a7ef7871nB-2d20FlNT.html,40-60K·16薪,高级3D渲染开发工程师,上海,5-10年,莉莉丝
/job_detail/b4c6a20b470c343d1nZ83d-5ElJX.html,20-40K·14薪,平台全栈开发工程师,上海,3-5年,莉莉丝
/job_detail/291df5bd872b08da1nd42ty-FFdT.html,25-35K·14薪,高级U3D客户端开发工程师（工具链）,上海,5-10年,莉莉丝
/job_detail/b60818504ac751e31nZ92dS5EFRY.html,20-40K·14薪,python后端工程师（数据中台）,上海,3-5年,莉莉丝
/job_detail/7cd5cc2274b40edd1nF92d-5EFBV.html,20-35K·14薪,交互设计师（剑与远征）,上海,3-5年,莉莉丝
/job_detail/005cb9fe1484ff901nZ839q_E1dW.html,20-35K·18薪,APP客户端开发,上海,3-5年,莉莉丝
/job_detail/40b0f9b52ba5fe1a1nF72dq4EVVX.html,45-75K·16薪,游戏项目主美,上海,5-10年,莉莉丝
/job_detail/a535201cc190592c1nV43tW6E1dY.html,15-30K·14薪,SDK客户端开发工程师,上海,3-5年,莉莉丝
/job_detail/b4e34ee9508fbb551nZ83d-4E1dT.html,20-40K·14薪,平台前端开发工程师（客服系统）,上海,3-5年,莉莉丝
/job_detail/a0ab36921677cf991nZ_2NS6GVZU.html,25-45K·16薪,高级3D地形编辑师（欧美Q）,上海,5-10年,莉莉丝
/job_detail/4f88d313d8ca111e1nB829S0EVFQ.html,25-50K·14薪,高级U3D客户端开发工程师（渲染）,上海,5-10年,莉莉丝
/job_detail/5d196a0888ce34220X152tq-EFI~.html,200-300元/天,实习生,北京,4天/周,莉莉丝
/job_detail/8354540c9e30dddc1nVy3d-4FFtR.html,25-45K·16薪,高级3D动画师（二次元）,上海,5-10年,莉莉丝
/job_detail/714127052b7543fb1XV429m8GFE~.html,20-30K,游戏服务器引擎开发工程师,上海,3-5年,莉莉丝
/job_detail/43df6929513a235a1nZ639S1E1NZ.html,20-35K·14薪,高级场景原画师（欧美风偏卡通）,上海,5-10年,莉莉丝
/job_detail/3066aa4e268252721nV43tW4GVdZ.html,20-40K·14薪,后端开发工程师（Python）,上海,3-5年,莉莉丝
/job_detail/3e6481d3cf46a25f1nF439S1GFVQ.html,15-25K·14薪,海外社区运营经理 - SLG,上海,经验不限,莉莉丝
/job_detail/08e7b920aa4f69f91nV43tS-E1NZ.html,15-30K·14薪,IM/App客户端开发工程师,上海,经验不限,莉莉丝
/job_detail/5f2668d77bcb1f7f1nF-2t-9FlNZ.html,20-40K·16薪,高级3D特效师（欧美奇幻卡通）,上海,5-10年,莉莉丝
/job_detail/b7aef58be31054740Hd809-5GVI~.html,13-25K·16薪,高级培训专员,上海,经验不限,莉莉丝
/job_detail/e9b55c5a9a7c534d1nZ72Ny9ElZR.html,20-35K·14薪,角色原画师（剑与远征）,上海,5-10年,莉莉丝
/job_detail/953a440b6e51eba51nd42d-1F1pR.html,30-50K·16薪,高级/资深技术策划,上海,3-5年,莉莉丝
/job_detail/37e477e5dbd8d9891nV829u4FFZW.html,25-35K·14薪,高级场景原画师（欧美Q）,上海,5-10年,莉莉丝
/job_detail/8ce353b30ba9f2e61nVy3d68FVVY.html,20-35K·14薪,高级UI设计师（欧美卡通风）,上海,3-5年,莉莉丝
/job_detail/faa1129f29b4ecbf1nF73N21FVJR.html,16-26K·14薪,海外广告投放经理,上海,经验不限,莉莉丝
/job_detail/ce06e5095fb991571nd609q5F1tZ.html,30-50K·14薪,资深技术策划（UE4关卡）,上海,5-10年,莉莉丝
/job_detail/c9907f97eba14a2d1nVy3dy0EldU.html,25-45K·16薪,3D动画师（射击类）,上海,5-10年,莉莉丝
/job_detail/dd77ad0a81a97d461nBy2t6-GVJW.html,15-30K·14薪,白盒测试工程师（服务端）,上海,3-5年,莉莉丝
/job_detail/e21b91ecd63d1c1b1nd62t-0FlJQ.html,20-30K·14薪,高级运营策划（SLG）,上海,3-5年,莉莉丝
/job_detail/0af520bfb1ec80db1nF52N-4FFFS.html,15-30K·14薪,国内市场品牌经理-  SLG方向,上海,经验不限,莉莉丝
/job_detail/123c1d92e1c73a8c1nd73Ny5EFNT.html,12-24K·14薪,前端开发工程师,上海,经验不限,莉莉丝
/job_detail/c4f15334cd5cde851nVy3d-5FFNZ.html,25-45K·16薪,高级3D特效师（二次元）,上海,3-5年,莉莉丝
/job_detail/438cc754d10f09461nF73d65EVNS.html,18-25K·14薪,韩语社区运营经理,北京,经验不限,莉莉丝
/job_detail/fca943b018fdfbb01nF63d64FFdR.html,20-40K·16薪,持续集成工程师（效率工程）,上海,经验不限,莉莉丝
/job_detail/fb17bee450f8301d1nV-3NS6FVJQ.html,12-24K·14薪,测试工程师,上海,1-3年,莉莉丝
/job_detail/80fcc5d4eec560021nVy3d-1EVFS.html,20-30K·14薪,高级UI设计师（欧美写实）,上海,5-10年,莉莉丝
/job_detail/6307b642dffa800b1nd43Nq8EVdR.html,30-50K·16薪,引擎开发工程师（通用）,上海,经验不限,莉莉丝
/job_detail/f0181d924f77d2221nV82tS_GFtQ.html,20-35K·14薪,高级角色原画师（二次元）,上海,5-10年,莉莉丝
/job_detail/bf2d149a0bbc02221nF53dy8EFdW.html,20-40K·16薪,UI动效师,上海,经验不限,莉莉丝
/job_detail/c45e09a41874b3cb1nd62N28F1JS.html,150-300元/天,平面设计实习生,北京,5天/周,莉莉丝
/job_detail/803c2e2d3d93be7d1nVy39i7FFNS.html,25-40K·16薪,高级3D动画师（欧美Q版）,上海,经验不限,莉莉丝
/job_detail/98c41d725cfa37561nZz0tu_E1VT.html,20-40K·14薪,原画类防迷路通用入口,上海,经验不限,莉莉丝
/job_detail/708e97af325c83151nF92Nu8EVtZ.html,20-40K·14薪,海外营销经理 - 多语种,上海,3-5年,莉莉丝
/job_detail/e991c4b699762ab21nd62t68GVVS.html,30-50K·14薪,高级战斗策划（SLG）,上海,3-5年,莉莉丝
/job_detail/142aaf35256fbfcd1nF52Ny-EFpW.html,15-30K·14薪,英语区内容营销经理（RPG方向）,上海,经验不限,莉莉丝
/job_detail/c615b1693f908ac01nF-2d66EFBZ.html,20-40K·16薪,高级2D特效师（欧美卡通）,上海,3-5年,莉莉丝
/job_detail/38d562ee827169881nZ929S0GVVQ.html,20-40K·14薪,Python,上海,3-5年,莉莉丝
/job_detail/c4b0cff5f8ca1ec41nF92Ni0EVpT.html,16-26K·14薪,多语种广告投放经理,上海,经验不限,莉莉丝
/job_detail/2bc4a3b17d5c82fc1nR83NW8GVJT.html,20-40K·14薪,IM/社区服务器开发工程师,上海,3-5年,莉莉丝
/job_detail/396a8f9ecf008d791nB92tm7GFFW.html,20-40K·16薪,高级绑定师,上海,经验不限,莉莉丝
/job_detail/f008b7fea889ef361nB90tS_EVFZ.html,20-40K·16薪,场景原画设计师（美漫、二次元、美卡）,上海,经验不限,莉莉丝
/job_detail/df4f6d506e2a6da61nZ639W7GFdQ.html,25-40K·14薪,高级分镜师（二次元）,上海,5-10年,莉莉丝
/job_detail/e4833b647eecdf601nZy29S-FVtW.html,20-35K,高级UI设计师（二次元）,上海,5-10年,莉莉丝
/job_detail/54ec3ac9986d285d0HF909m6GVE~.html,13-20K·14薪,售前工程师,上海,经验不限,莉莉丝
/job_detail/925421d8d93df1251nd70969EVJT.html,20-35K·14薪,高级角色原画师（欧美卡通）,上海,5-10年,莉莉丝
/job_detail/05a84c3e97cdacbf1nd62t6-GVNT.html,30-50K·14薪,资深系统策划（SLG）,上海,3-5年,莉莉丝
/job_detail/ad1052b8b8a9020b1nZ83d-1E1FT.html,20-40K·14薪,平台前端开发工程师（IM/社区）,上海,3-5年,莉莉丝
/job_detail/6ba62a6465b289381nZ809-1F1dZ.html,20-35K·18薪,平台后端开发 - APP组件,上海,经验不限,莉莉丝
/job_detail/cdc4d179dcdebef51nV82tS_E1pU.html,25-35K·14薪,高级角色原画师（欧美Q版）,上海,5-10年,莉莉丝
/job_detail/fae81e44d56d57a71nd42ty5GVBV.html,25-50K·14薪,高级U3D客户端开发工程师（Gameplay）,上海,5-10年,莉莉丝
/job_detail/6d8814166ea6a0951nV43tW6FlZQ.html,20-40K·14薪,移动端开发工程师,上海,3-5年,莉莉丝
/job_detail/c03908297874c0e41nF729-7FlpW.html,15-30K·14薪,英语区品牌媒介经理,上海,3-5年,莉莉丝
/job_detail/33f9debd7763a5331nF62Nq_EFdY.html,25-40K·14薪,欧美市场营销经理,上海,3-5年,莉莉丝
/job_detail/6abd0c227d387c5d1nB82dm9FFRV.html,11-20K·14薪,测试工程师,上海,1-3年,莉莉丝
/job_detail/09b2203d87c594ab1XV429m-FlE~.html,25-35K·14薪,游戏引擎产品经理,上海,3-5年,莉莉丝
/job_detail/614a3d2e3edd76e81nJ83di7FlVU.html,15-30K,COCOS开发工程师,上海,经验不限,盛趣游戏
/job_detail/ec049545c14f2f751nR53Ny6FldS.html,30-35K,UE4特效组长,上海,5-10年,盛趣游戏
/job_detail/824cce158433cb6f1nN42960EFJX.html,15-25K,web开发工程师,上海,3-5年,盛趣游戏
/job_detail/586a19786ce9c6791nFy3d27GFRW.html,10-15K,电商内容运营,上海,1-3年,盛趣游戏
/job_detail/6092a243147c61811nF739W4FlNQ.html,150-180元/天,视觉设计实习生,上海,4天/周,盛趣游戏
/job_detail/dc09175c481e96171nN70tm5E1NY.html,30-45K,TA技术美术,上海,5-10年,盛趣游戏
/job_detail/e026d8fd0f1ab4eb1nN709S_GFdV.html,28-40K,内控经理,上海,5-10年,盛趣游戏
/job_detail/a7060d8e9d5966041nV-39W-FVpZ.html,200-230元/天,中心助理实习生,上海,5天/周,盛趣游戏
/job_detail/7e1e5929ebdf44c11nB82d6_EVFS.html,26-50K,交互设计组长,上海,5-10年,盛趣游戏
/job_detail/d34349402bdb532d1nF4092-E1pY.html,15-30K,3D特效,上海,5-10年,盛趣游戏
/job_detail/ad145c00cc598f1a1nF83NS-FFpU.html,15-30K,U3D客户端开发,上海,3-5年,盛趣游戏
/job_detail/cbd982bbf53f2ed41nJ72dq5EldX.html,20-35K,数据库开发工程师,上海,3-5年,盛趣游戏
/job_detail/9b9cddda2ea27fee1nRy3d65E1NU.html,18-28K,战斗/关卡玩法策划,上海,3-5年,盛趣游戏
/job_detail/07b0dc78eca7952a1nR-39m8FlpZ.html,200-230元/天,运营实习生,上海,5天/周,盛趣游戏
/job_detail/511664904dd2a3ca1nV809q0E1tW.html,20-35K,UE4客户端开发,上海,3-5年,盛趣游戏
/job_detail/dcffc96bfa0842011nF_2NW4EVtS.html,15-25K,资深角色原画,上海,5-10年,盛趣游戏
/job_detail/f06abd006f91cf461nJ42tq_GVJT.html,20-30K,资深数值策划,上海,3-5年,盛趣游戏
